goods_id,goods_image,goods_name,goods_price,id,sales_volume,attr_name,example_img,counter_price,engName,chiName,name,code,sub_name
N7Y,https://img.xinxinapp.net/community/imgs/20190610/1d7f25c25f49322a8da2a65e14ff25fb_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,CHANEL/香奈儿 炫亮魅力丝绒哑光唇膏3.5g #72/Infraros,195,QGdK,158.0,#72/Infraros,https://img.xinxinapp.net/community/imgs/20190610/2fde19aa2693804ec68d7fa09c624f2a_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,CHANEL,香奈儿,炫亮魅力丝绒哑光唇膏,72,Infraros
ldm,https://img.xinxinapp.net/community/imgs/20190919/6fe3dad16236ba35d8737b705740aa5a_600x600.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 磨砂红管液体唇釉 #846/Poppy,249,wYza,84.0,#846/Poppy,https://img.xinxinapp.net/community/imgs/20190919/1fd38efe4f5eff5dc1abe95e3c574569_23x19.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,315.0,DIOR,迪奥,磨砂红管液体唇釉,846,Poppy
lzw,https://img.xinxinapp.net/community/imgs/20190624/38fc79a33dcf35f7d29a23a5e45d9bbc_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,CHANEL/香奈儿 可可小姐炫光唇膏3g #102/Noir Moderne,264,oBG1,96.0,#102/Noir Moderne,https://img.xinxinapp.net/community/imgs/20190624/0318845b83603751c2de459e859efdc5_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,CHANEL,香奈儿,可可小姐炫光唇膏,102,Noir Moderne
7vV3,https://img.xinxinapp.net/community/imgs/20191119/4481148f59f8ccfa22ac4f46689e982b_1000x1000.png?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,L'OREAL/欧莱雅 小钢笔印迹唇釉7ml #130,112,mOGK,3.0,#130,https://img.xinxinapp.net/community/imgs/20191119/27d27dc33baec0ace07a4b296c323fbf_200x200.png?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,145.0,L'OREAL,欧莱雅,小钢笔印迹唇釉,130,
lzw,https://img.xinxinapp.net/community/imgs/20190624/cfd9c74a5426f20736da387e7dfa066c_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,CHANEL/香奈儿 可可小姐炫光唇膏3g #94/Desir,262,kNGx,96.0,#94/Desir,https://img.xinxinapp.net/community/imgs/20190624/adcd6f479867f6843183541f1d9f780d_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,CHANEL,香奈儿,可可小姐炫光唇膏,94,Desir
ERE,https://img.xinxinapp.net/community/imgs/20190610/eaf392e14a34ef2f26fb228fda30fb29_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,CHANEL/香奈儿 炫亮魅力柔雾气垫唇釉9ml #958/柔雾玫粉,260,Dbx,4.0,#958/柔雾玫粉,https://img.xinxinapp.net/community/imgs/20190610/70883d7f2b98bc5991d11cfbc71dc346_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,CHANEL,香奈儿,炫亮魅力柔雾气垫唇釉,958,柔雾玫粉
30JD,https://img.xinxinapp.net/community/imgs/20191009/cc86283796e224c5b1fc973084c9dd73_800x800.png?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,MAC/魅可 渐变爱我系列唇膏 #427/Shamelessly Vain,146,rQok,108.0,#427/Shamelessly Vain,https://img.xinxinapp.net/community/imgs/20191009/023e2345c0f84b63c94609f648e7c890_400x400.png?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,182.0,MAC,魅可,渐变爱我系列唇膏,427,Shamelessly Vain
Jpv,https://img.xinxinapp.net/community/imgs/20190614/9d6e76334c35f0c193725a207d72447d_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,GUERLAIN/娇兰 臻彩宝石唇膏3.5g #2,155,L05B,81.0,N62,https://img.xinxinapp.net/community/imgs/20190613/898e6d4f2b88af52a2d2676bfd1c356a_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,270.0,GUERLAIN,娇兰,臻彩宝石唇膏,2,
ERE,https://img.xinxinapp.net/community/imgs/20190610/eca39af817bdeec666725071a7975e66_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,CHANEL/香奈儿 炫亮魅力柔雾气垫唇釉9ml #960/柔雾暗红,259,e9w2,4.0,#960/柔雾暗红,https://img.xinxinapp.net/community/imgs/20190610/c630429cbcc5dba5a00375df1b3af260_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,CHANEL,香奈儿,炫亮魅力柔雾气垫唇釉,960,柔雾暗红
lzw,https://img.xinxinapp.net/community/imgs/20190624/b631d448c4515d5d752a067dac6b4930_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,CHANEL/香奈儿 可可小姐炫光唇膏3g #86/Furtive,194,11g5,96.0,#86/Furtive,https://img.xinxinapp.net/community/imgs/20190624/7c809c36ca03279e14bbec216762d156_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,CHANEL,香奈儿,可可小姐炫光唇膏,86,Furtive
lzw,https://img.xinxinapp.net/community/imgs/20190624/cc3b715868e38eb9b211880393100044_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,CHANEL/香奈儿 可可小姐炫光唇膏3g #97/Ferveur,229,2dYK,96.0,#97/Ferveur,https://img.xinxinapp.net/community/imgs/20190624/a02928f68a4490be61b5a817a0f92a9a_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,CHANEL,香奈儿,可可小姐炫光唇膏,97,Ferveur
1oq,https://img.xinxinapp.net/community/imgs/20190919/7db5cdb1aef2af5cef9de7a9756f25e7_800x800.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 红管19秋季新款 #880/Charm,249,6LY9,39.0,,,,DIOR,迪奥,红管秋季新款,880,Charm
dZ5,https://img.xinxinapp.net/community/imgs/20190612/fa44054b5d14a359fcd7847b57feae30_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,CHANEL/香奈儿 炫亮魅力印记唇釉6ml #164/Entusiasta,255,y2Ey,167.0,#164/Entusiasta,https://img.xinxinapp.net/community/imgs/20190612/6d8c2358c74c1355ed73b858ab3efa22_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,CHANEL,香奈儿,炫亮魅力印记唇釉,164,Entusiasta
ldm,https://img.xinxinapp.net/community/imgs/20190919/eff9fa55e27e175edede1b074531711f_600x600.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 磨砂红管液体唇釉 #539/Petal,250,JOqr,84.0,#539/Petal,https://img.xinxinapp.net/community/imgs/20190919/e4323ee7a6ecc7858301f392e189cd6d_26x23.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,315.0,DIOR,迪奥,磨砂红管液体唇釉,539,Petal
dZ5,https://img.xinxinapp.net/community/imgs/20190612/1ba43e5b88ff1eb0ec4f18300a384808_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,CHANEL/香奈儿 炫亮魅力印记唇釉6ml #198/Cornaline,260,Apxn,167.0,#198/Cornaline,https://img.xinxinapp.net/community/imgs/20190612/8097a1a05c60ef607c64965a91e8b6ff_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,CHANEL,香奈儿,炫亮魅力印记唇釉,198,Cornaline
dZ5,https://img.xinxinapp.net/community/imgs/20190612/d1816f47e1c1b06b714d7756dcc7c67c_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,CHANEL/香奈儿 炫亮魅力印记唇釉6ml #188/Rêve,260,wANJ,167.0,#188/Rêve,https://img.xinxinapp.net/community/imgs/20190612/b06af460980b61af193a34585d819509_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,CHANEL,香奈儿,炫亮魅力印记唇釉,188,Rve
Jpv,https://img.xinxinapp.net/community/imgs/20190614/a77518098754ebdbdef7be52bc2b2779_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,GUERLAIN/娇兰 臻彩宝石唇膏3.5g #0,219,9QNx,81.0,N40,https://img.xinxinapp.net/community/imgs/20190613/962258929b3e0dbc73c79120539b521f_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,270.0,GUERLAIN,娇兰,臻彩宝石唇膏,0,
7v7N,https://img.xinxinapp.net/community/imgs/20191114/92f71ad3a1c9ef437e37d70389593b2e_481x480.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,MAC/魅可 星之吻唇膏2019圣诞 Asterisk,186,DQxx,3.0,Asterisk,https://img.xinxinapp.net/community/imgs/20191114/c8a37a7dc058589292e21deab41de52e_97x97.png?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,238.0,MAC,魅可,星之吻唇膏圣诞,,Asterisk
kKP,https://img.xinxinapp.net/community/imgs/20190611/aed4a80a8c21267bf7ce4c558ea1a53c_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,MAC/魅可 磨砂唇膏3g #307/Fall In Love,156,leQm,1103.0,#307/Fall In Love,https://img.xinxinapp.net/community/imgs/20190611/81d85191e7a8eac748a675f5a224a0dd_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,170.0,MAC,魅可,磨砂唇膏,307,Fall In Love
Jpv,https://img.xinxinapp.net/community/imgs/20190614/5c1dcb03a918e971b92a51696fad97c5_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,GUERLAIN/娇兰 臻彩宝石唇膏3.5g #5,219,bk2k,81.0,N05,https://img.xinxinapp.net/community/imgs/20190613/3a2ccba57a5a036047aaf815dea6cf4f_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,270.0,GUERLAIN,娇兰,臻彩宝石唇膏,5,
OZ99,https://img.xinxinapp.net/community/imgs/20191008/db70a672af4fdf6fe7a109c5846b52ba_1200x1200.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,GIVENCHY/纪梵希 高定香榭星钻唇膏 #1/Night in Light,239,NyBN,3.0,N°1/Night in Light,https://img.xinxinapp.net/community/imgs/20191008/f469eda3a4ceb28a076fcfa032aa553b_95x96.png?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,345.0,GIVENCHY,纪梵希,高定香榭星钻唇膏,1,Night in Light
ERE,https://img.xinxinapp.net/community/imgs/20190610/c14ba2eb10e0a13b36e1a3e7bcef374e_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,CHANEL/香奈儿 炫亮魅力柔雾气垫唇釉9ml #950/柔雾西柚,260,NRP,4.0,#950/柔雾西柚,https://img.xinxinapp.net/community/imgs/20190610/3e9fcea174cb68618d902c1e6dc3d412_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,CHANEL,香奈儿,炫亮魅力柔雾气垫唇釉,950,柔雾西柚
30JD,https://img.xinxinapp.net/community/imgs/20191010/2d456e3ae650e9fb931eca79313f7a9e_800x800.png?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,MAC/魅可 渐变爱我系列唇膏 Daddy’s Girl,148,8mKw,108.0,Daddy’s Girl,https://img.xinxinapp.net/community/imgs/20191010/d519760d89523fcd8c73ac4987f79b87_400x400.png?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,182.0,MAC,魅可,渐变爱我系列唇膏,,Daddys Girl
30JD,https://img.xinxinapp.net/community/imgs/20191010/dcfff6ea31f121be0f197b75358006f4_800x800.png?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,MAC/魅可 渐变爱我系列唇膏 #404/Tres Blase,148,rQGk,108.0,#404/Tres Blase,https://img.xinxinapp.net/community/imgs/20191010/e790573868eb0b86e0410f7b0bcc6f02_400x400.png?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,182.0,MAC,魅可,渐变爱我系列唇膏,404,Tres Blase
Jpv,https://img.xinxinapp.net/community/imgs/20190614/1fc8073570ab3febed12278eaffa4d6e_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,GUERLAIN/娇兰 臻彩宝石唇膏3.5g #3,219,Nb6P,81.0,N43,https://img.xinxinapp.net/community/imgs/20190613/248c03447c5df2ad1f3bb41df9e7f847_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,270.0,GUERLAIN,娇兰,臻彩宝石唇膏,3,
E1b,https://img.xinxinapp.net/community/imgs/20190610/8f9371326c54ecaca8ae46dafac7165f_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,CHANEL/香奈儿 可可小姐唇膏3g #480/活力,260,X1LY,16.0,,,,CHANEL,香奈儿,可可小姐唇膏,480,活力
30JD,https://img.xinxinapp.net/community/imgs/20191010/2281d28b3b8ca6693e1f5e268507ec22_800x800.png?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,MAC/魅可 渐变爱我系列唇膏 419You’re So Vain,148,0Gel,108.0,419You’re So Vain,https://img.xinxinapp.net/community/imgs/20191010/73288b07aa6c4d7850e2fcc24bd4ed48_400x400.png?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,182.0,MAC,魅可,渐变爱我系列唇膏,,Youre So Vain
1oq,https://img.xinxinapp.net/community/imgs/20190919/48ea4c0890f68ca7c9dad2614c89f4a3_800x800.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 红管19秋季新款 #455/Flower,250,Bzqr,39.0,,,,DIOR,迪奥,红管秋季新款,455,Flower
30JD,https://img.xinxinapp.net/community/imgs/20191009/fd3d30d67f1b232bccaade2fb2e5a3f5_800x800.png?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,MAC/魅可 渐变爱我系列唇膏 #422/Mon Coeur,148,2LoY,108.0,#422/Mon Coeur,https://img.xinxinapp.net/community/imgs/20191009/b66d2bad649d861abe1b4fdca35f566d_400x400.png?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,182.0,MAC,魅可,渐变爱我系列唇膏,422,Mon Coeur
ALwl,https://img.xinxinapp.net/community/imgs/20191108/83314f6e921461c95f086189994ec1c8_977x977.png?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,BOBBI BROWN/芭比波朗 纯色奢金哑光唇膏3.6g #3/Boss Pink气场,244,BARz,0.0,,,,BOBBI BROWN,芭比波朗,纯色奢金哑光唇膏,3,Boss Pink气场
30JD,https://img.xinxinapp.net/community/imgs/20191009/4d36b2b1e86bc22a9906ba53a0f6345a_800x800.png?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,MAC/魅可 渐变爱我系列唇膏 #407/As If I Care,148,8mPw,108.0,#407/As If I Care,https://img.xinxinapp.net/community/imgs/20191009/7f79e6e05c51e91604340568cb1d8253_400x400.png?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,182.0,MAC,魅可,渐变爱我系列唇膏,407,As If I Care
7vV3,https://img.xinxinapp.net/community/imgs/20191119/d1295e22b500ee3b7530c438793acc2c_1000x1000.png?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,L'OREAL/欧莱雅 小钢笔印迹唇釉7ml #121,114,gRGr,3.0,#121,https://img.xinxinapp.net/community/imgs/20191119/bde97d35c28b3bc8b106457460e9e8eb_200x200.png?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,145.0,L'OREAL,欧莱雅,小钢笔印迹唇釉,121,
GDQm,https://img.xinxinapp.net/community/imgs/20191118/6ff30dfd5f200f67856ef85e28f3853e_365x364.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,TOM FORD/汤姆福特TF LIP LACQUER VINYL #07/INTIMIDATE,376,8eDV,0.0,#07/INTIMIDATE,https://img.xinxinapp.net/community/imgs/20191118/98c40d62602fa8a9080ce58c76bde2ee_148x148.png?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,445.0,TOM FORD,汤姆福特TF,LIP,,LACQUER VINYL INTIMIDATE
OZ99,https://img.xinxinapp.net/community/imgs/20191008/478f3f3e0f20d065624eb764054980ef_1200x1200.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,GIVENCHY/纪梵希 高定香榭星钻唇膏 #6/Night in Gray,239,XKm9,3.0,N°6/Night in Gray,https://img.xinxinapp.net/community/imgs/20191008/d7d3b6bf837a247d3d5657ceeba67a12_97x97.png?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,345.0,GIVENCHY,纪梵希,高定香榭星钻唇膏,6,Night in Gray
1oq,https://img.xinxinapp.net/community/imgs/20190919/30e93e78479097608c5fe8194b61a432_800x800.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 红管19秋季新款 #655/Dream,250,RN2A,39.0,,,,DIOR,迪奥,红管秋季新款,655,Dream
30JD,https://img.xinxinapp.net/community/imgs/20191010/7533e7b536d9ee26c5baf901364de517_800x800.png?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,MAC/魅可 渐变爱我系列唇膏 #405/Under The Covers,148,lDGV,108.0,#405/Under The Covers,https://img.xinxinapp.net/community/imgs/20191010/b5882882ab177b414e2dcdef720a9c28_400x400.png?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,182.0,MAC,魅可,渐变爱我系列唇膏,405,Under The Covers
1oq,https://img.xinxinapp.net/community/imgs/20190919/31190c5634051ad6e715b002a981b980_800x800.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 红管19秋季新款 #750/Blossom,250,dVN9,39.0,,,,DIOR,迪奥,红管秋季新款,750,Blossom
R9Qk,https://img.xinxinapp.net/community/imgs/20191031/28e2dec2ddf244fb10055d27069162dc_800x800.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,Estee Lauder/雅诗兰黛 绝色魅惑唇膏 #305/Don't Stop,300,wP9Q,0.0,#305/Don't Stop,https://img.xinxinapp.net/community/imgs/20191031/0eb48dba4c5bab716ffda572e31cfaab_128x128.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,Estee Lauder,雅诗兰黛,绝色魅惑唇膏,305,Dont Stop
E1b,https://img.xinxinapp.net/community/imgs/20190610/dfac60fb4443f76a3feb723aa051bbd6_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,CHANEL/香奈儿 可可小姐唇膏3g #430/玛丽亚,250,G60x,16.0,,,,CHANEL,香奈儿,可可小姐唇膏,430,玛丽亚
7vV3,https://img.xinxinapp.net/community/imgs/20191119/524b8add1c4d0c51acbd3c9a3dd93bab_1000x1000.png?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,L'OREAL/欧莱雅 小钢笔印迹唇釉7ml #113,114,6eaq,3.0,#113,https://img.xinxinapp.net/community/imgs/20191119/77678e69d5f2150e818be3ea98f84f4c_200x200.png?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,145.0,L'OREAL,欧莱雅,小钢笔印迹唇釉,113,
30JD,https://img.xinxinapp.net/community/imgs/20191010/81501e50024da9a46ff37b3a741907e5_800x800.png?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,MAC/魅可 渐变爱我系列唇膏 #402/French Silk,148,3L6E,108.0,#402/French Silk,https://img.xinxinapp.net/community/imgs/20191010/f09fd78912375e85e100d8f93d306801_400x400.png?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,182.0,MAC,魅可,渐变爱我系列唇膏,402,French Silk
7v7N,https://img.xinxinapp.net/community/imgs/20191114/2329fcce3c144eed996b3d100fb8dae9_475x475.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,MAC/魅可 星之吻唇膏2019圣诞 Gold Star,186,dDLR,3.0,Gold Star,https://img.xinxinapp.net/community/imgs/20191114/3028b53e6cfcb58f56d665fc810432de_200x200.png?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,238.0,MAC,魅可,星之吻唇膏圣诞,,Gold Star
dZ5,https://img.xinxinapp.net/community/imgs/20190612/1dc8da6d95013b30f5743c737e2ee876_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,CHANEL/香奈儿 炫亮魅力印记唇釉6ml #168/Serenity,260,Obwv,167.0,#168/Serenity,https://img.xinxinapp.net/community/imgs/20190612/3d2600405f3f520d83e3504d925df8b4_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,CHANEL,香奈儿,炫亮魅力印记唇釉,168,Serenity
kOx,https://img.xinxinapp.net/community/imgs/20191008/8ea29cea614a0bb932b579609439379f_800x800.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,GIVENCHY/纪梵希 小羊皮唇膏3.4g #110/Rose Diaphane,239,7LED,994.0,N°110/Rose Diaphane,https://img.xinxinapp.net/community/imgs/20191008/31f3a620efe1e88c8888468cf9f379ff_88x89.png?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,345.0,GIVENCHY,纪梵希,小羊皮唇膏,110,Rose Diaphane
ERE,https://img.xinxinapp.net/community/imgs/20190610/bc26c9258c0508dbd999b8a12ad98499_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,CHANEL/香奈儿 炫亮魅力柔雾气垫唇釉9ml #952/柔雾豆沙,260,Xyzv,4.0,#952/柔雾豆沙,https://img.xinxinapp.net/community/imgs/20190610/4e132884c9c6bf78012900a05dde84f6_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,CHANEL,香奈儿,炫亮魅力柔雾气垫唇釉,952,柔雾豆沙
30JD,https://img.xinxinapp.net/community/imgs/20191009/7062d0750911ed02ca0a2e579f8534cf_800x800.png?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,MAC/魅可 渐变爱我系列唇膏 #414/Killing Me Softly ,148,oOK9,108.0,#414/Killing Me Softly ,https://img.xinxinapp.net/community/imgs/20191009/52e44f709ebdad87b38886bc7924e86d_400x400.png?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,182.0,MAC,魅可,渐变爱我系列唇膏,414,Killing Me Softly 
E1b,https://img.xinxinapp.net/community/imgs/20190610/bcc511d430aae7262d0ff771572baa1c_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,CHANEL/香奈儿 可可小姐唇膏3g #482/淘气,260,m5nx,16.0,,,,CHANEL,香奈儿,可可小姐唇膏,482,淘气
lzw,https://img.xinxinapp.net/community/imgs/20190624/4163f2e434937e738db9d129c19e8e35_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,CHANEL/香奈儿 可可小姐炫光唇膏3g #96/Phenomene,264,KVNd,96.0,#96/Phenomene,https://img.xinxinapp.net/community/imgs/20190624/d29740a3600bdb8243646242a4f70a67_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,CHANEL,香奈儿,可可小姐炫光唇膏,96,Phenomene
DX1Y,https://img.xinxinapp.net/community/imgs/20191108/f6b995463c03c1019cdb9372178c5ae9_817x818.png?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,BOBBI BROWN/芭比波朗 细金管唇膏2.3g #3/Trailblazer自然粉棕,224,vbvw,0.0,#3/Trailblazer自然粉棕,https://img.xinxinapp.net/community/imgs/20191108/66fd2bd1848ebce56cf4fb18390400c9_200x200.png?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,300.0,BOBBI BROWN,芭比波朗,细金管唇膏,3,Trailblazer自然粉棕
dZ5,https://img.xinxinapp.net/community/imgs/20190612/a45c8d31804c310004ad8fa6ecf9844a_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,CHANEL/香奈儿 炫亮魅力印记唇釉6ml #170/Euphorie,260,vg5B,167.0,#170/Euphorie,https://img.xinxinapp.net/community/imgs/20190612/d47a1e5315ddd203a71fcfb61ea6b362_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,CHANEL,香奈儿,炫亮魅力印记唇釉,170,Euphorie
wrk,https://img.xinxinapp.net/community/imgs/20190612/691b78bf64914389cf1ba1e79d3fab52_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,ARMANI/乔治阿玛尼 红管唇釉 #502/Art Deco,224,rvdl,1890.0,#502/Art Deco,https://img.xinxinapp.net/community/imgs/20190612/ba4485d4beb50ccadaa9953777ae85a8_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,310.0,ARMANI,乔治阿玛尼,红管唇釉,502,Art Deco
wx8k,https://img.xinxinapp.net/community/imgs/20191114/c372c4fe1522f2304a30ead2973ac600_822x822.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,YSL/圣罗兰 耀夜星河限定方管口红3.8g2019圣诞 #98/梅子豆沙,235,x5lb,5.0,N°98/梅子豆沙,https://img.xinxinapp.net/community/imgs/20191114/71f55bef8b6ba085caf5483040530eb5_200x200.png?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,YSL,圣罗兰,耀夜星河限定方管口红圣诞,98,梅子豆沙
1oq,https://img.xinxinapp.net/community/imgs/20190919/91796bcf9df7b4f2efc1aa221da66898_800x800.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 红管19秋季新款 #168/Petal,250,VO8R,39.0,,,,DIOR,迪奥,红管秋季新款,168,Petal
E1b,https://img.xinxinapp.net/community/imgs/20190610/ecfee6602ebf898f9f87b50ad340f316_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,CHANEL/香奈儿 可可小姐唇膏3g #484/亲密,260,QL90,16.0,,,,CHANEL,香奈儿,可可小姐唇膏,484,亲密
